Date,SPY,^GSPC,^IRX,^IRX_daily
2022-12-05 05:00:00+00:00,-0.017989227473104275,-0.017894212283564803,0.0,0.00016698413425021702
2022-12-05 06:00:00+00:00,0.0,0.0,-0.011882174087255781,0.00016499999969724625
2022-12-06 05:00:00+00:00,-0.014414910485651022,-0.014399194981406072,0.0,0.00016499999969724625
2022-12-06 06:00:00+00:00,0.0,0.0,0.014910966314287233,0.0001674603091345893
2022-12-07 05:00:00+00:00,-0.0017010508062861307,-0.0018623708845491027,0.0,0.0001674603091345893
2022-12-07 06:00:00+00:00,0.0,0.0,-0.008767702439135161,0.00016599206697373163
2022-12-08 05:00:00+00:00,0.0078338211648592,0.00752178195750397,0.0,0.00016599206697373163
2022-12-08 06:00:00+00:00,0.0,0.0,-0.007889072837301891,0.00016468254346696157
2022-12-09 05:00:00+00:00,-0.007470222333387233,-0.007349578247904498,0.0,0.00016468254346696157
2022-12-09 06:00:00+00:00,0.0,0.0,0.005542111556682494,0.0001655952324942937
2022-12-12 05:00:00+00:00,0.014417353244511544,0.014279296218109305,0.0,0.0001655952324942937
2022-12-12 06:00:00+00:00,0.0,0.0,-0.0011980919656993105,0.0001653968341766842
2022-12-13 05:00:00+00:00,0.0075698422503758245,0.0072896644387934195,0.0,0.0001653968341766842
2022-12-13 06:00:00+00:00,0.0,0.0,0.01919383864188373,0.00016857143432374985
2022-12-14 05:00:00+00:00,-0.006393510000759939,-0.006052724634100337,0.0,0.00016857143432374985
2022-12-14 06:00:00+00:00,0.0,0.0,-0.0065914203887390554,0.0001674603091345893
2022-12-15 05:00:00+00:00,-0.024461740911889573,-0.024921675023714007,0.0,0.0001674603091345893
2022-12-15 06:00:00+00:00,0.0,0.0,-0.0016587606233279262,0.00016718253256782652
2022-12-16 05:00:00+00:00,-0.011806182398548137,-0.011137750774080746,0.0,0.00016718253256782652
2022-12-16 06:00:00+00:00,0.0,0.0,-0.0118679601294851,0.00016519841693696523
2022-12-19 05:00:00+00:00,-0.008479656454913664,-0.009007516001852345,0.0,0.00016519841693696523
2022-12-19 06:00:00+00:00,0.0,0.0,0.0,0.00016519841693696523
2022-12-20 05:00:00+00:00,0.0013683745779256018,0.0010373383615349674,0.0,0.00016519841693696523
