,Mean Daily Return,Std Dev Daily Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Max Drawdown,Positive Days %
SPG,0.0013273933034516087,0.028328778883623146,0.396936046616281,0.449705423233229,0.7438271703837633,-0.4583900212445001,52.35059760956175
APA,0.0018103953452581986,0.03865878312533868,0.5774461141137885,0.6136891568281589,0.7434050641582602,-0.6098316812837452,51.474103585657375
SPGI,0.0007902241258731187,0.01690130538163464,0.22025254316907006,0.2682999052329772,0.7422159897787013,-0.3976038235221643,53.62549800796813
BG,0.0009439256392027696,0.020221210552449933,0.26840101795068194,0.32100176598274527,0.7410216587153732,-0.4149361174034979,53.22709163346614
ON,0.001616318774314118,0.03468089288475041,0.5022793360460167,0.5505421069123142,0.7398386535982635,-0.6100471555747162,51.55378486055777
DGX,0.0007419160699976226,0.015967221939354497,0.2054989270015617,0.25347179028063876,0.7376081158080727,-0.2861559374949053,52.191235059760956
TRMB,0.00106383569264568,0.022918968711565922,0.3072740555447575,0.36382734910124326,0.7368511333987434,-0.5735478565163722,52.031872509960166
TXT,0.0010417764957484797,0.022527200889397702,0.3000347881780663,0.3576082277264363,0.7341209082287831,-0.2757289222646939,51.87250996015936
MAR,0.0011181816139657487,0.024204151043601557,0.3252807747561268,0.3842289861408852,0.733369362758196,-0.306979301103693,52.35059760956175
CME,0.0007371222505527005,0.016064581611775243,0.2040445872049721,0.2550173271663508,0.7284007294849832,-0.31740379305542177,52.031872509960166
ROP,0.0006813480684550316,0.014927372438325254,0.18725182566625942,0.23696469119669086,0.7245793134140388,-0.2754540157172858,54.02390438247012
VMC,0.0009290783011383633,0.02037098319277139,0.2636685493310995,0.3233793329396979,0.7240033856168739,-0.3249757169277361,52.111553784860554
UBER,0.0015325326360337817,0.03363110078797453,0.4709413876601769,0.533877174013974,0.7233840349023883,-0.6761633588850025,49.64143426294821
INTU,0.0010526161628012008,0.023103745186548823,0.30358708769408294,0.36676058470688266,0.7232491278687961,-0.4901005685440326,52.50996015936254
NFLX,0.001284638685870709,0.02829447460509597,0.3819854393796396,0.4491608596938986,0.7207416716141267,-0.7594731823071551,51.39442231075697
NTAP,0.0009982397450000755,0.021987093925763295,0.2858640983459013,0.3490342954835312,0.720721198447069,-0.377302631210918,52.98804780876494
JNPR,0.0007799180399523684,0.017221888857995648,0.21708997564706412,0.2733890101503039,0.7188999512450899,-0.30884153375853296,50.916334661354576
SLB,0.0013082800163219108,0.02889293931319676,0.3902326272224237,0.4586611924103999,0.7188019600710525,-0.39645426746231394,51.474103585657375
MA,0.0008141794063142254,0.018043781553032715,0.2276352179361465,0.2864361522029963,0.7162964898571158,-0.28250338451920276,52.430278884462155
EXPD,0.0007183288002312793,0.015934635624076307,0.1983599015672668,0.25295449856241853,0.7156182581730784,-0.35622576338486234,51.952191235059765
ACN,0.0007937794163915708,0.01766057839108844,0.2213454318826733,0.2803529905942873,0.713501976585485,-0.39687783529544784,52.90836653386454
DD,0.0009015675340339613,0.020077153068947994,0.2549461512154918,0.3187149243276817,0.7128471283728505,-0.4023709969758469,50.438247011952186
CSCO,0.0007027531044149671,0.01569305938073118,0.1936687943790274,0.24911959458710398,0.7108785746303524,-0.3667505802494073,51.952191235059765
MOH,0.0009909472401828463,0.022139136981030007,0.2835055650691991,0.35144790416039223,0.7105425912914586,-0.3645984599436145,51.952191235059765
UNP,0.0007143847823881783,0.016012990564553936,0.19717030409316005,0.25419834468140096,0.7082066776927871,-0.3183460500383587,52.430278884462155
CHD,0.0006174631921121856,0.013844757959880034,0.1683035102525252,0.21977871914234717,0.7079881301496287,-0.31716142682200144,53.22709163346614
SCHW,0.001014539753007722,0.02274962481754089,0.29115144691285155,0.36113909812341816,0.7079377976144072,-0.4970345693210493,50.3585657370518
WTW,0.000722312408082655,0.016590233961498075,0.19956263537607932,0.263361799527011,0.6911508319115979,-0.28417096569270694,51.71314741035856
STX,0.0010169845853616399,0.02337943928849883,0.2919463598227616,0.3711370928970047,0.6905268172218353,-0.5699183206543414,52.031872509960166
KO,0.0005358908906055442,0.012330399393643754,0.14454632158124325,0.19573902217009798,0.689921217217704,-0.20390017838858054,53.46613545816733
PG,0.0005219499622403147,0.01201545041739778,0.14053457281973203,0.19073936216917056,0.6895870311650801,-0.23772451817871865,54.10358565737052
QCOM,0.0010814532453737012,0.025026994468034042,0.3130845159208293,0.39729122055484395,0.6859608361180787,-0.44288420309819376,52.031872509960166
KDP,0.0006060320760935672,0.014030768235653149,0.164944941317682,0.2227315407283364,0.6856688669964808,-0.28264335626749637,51.952191235059765
NXPI,0.0011495394790692081,0.026852798806602844,0.3357829170151665,0.4262749658899389,0.6795706337590436,-0.4116170188656474,52.98804780876494
GILD,0.0006756197504774587,0.015783645044527925,0.18554038151008356,0.25055759741962735,0.679509138312733,-0.30468105767784237,50.67729083665339
MU,0.0012462561224612838,0.029117344480201444,0.3686994848507563,0.46222351399927375,0.6794473525220462,-0.49627522512033506,51.55378486055777
EXPE,0.0013106305101931838,0.030734526844314256,0.39105526241185573,0.4878954881597658,0.6769459783578272,-0.6085594080266894,50.916334661354576
CFG,0.0011640576907513854,0.02733659285244375,0.3406732814635771,0.43395495827635183,0.6759746201183909,-0.5618839434024258,49.88047808764941
MGM,0.001379188436988252,0.03247447785555144,0.4152639262327893,0.5155163541747794,0.6741890597775394,-0.4604650942545665,50.278884462151396
CI,0.0008288601317431546,0.019594770089688948,0.2321815765973818,0.31105733192882257,0.6714927820671661,-0.2818184913803028,53.38645418326693
DUK,0.0006115515024975979,0.014475901523087035,0.16656539810159599,0.22979781260129656,0.6706372740665728,-0.25406986244989493,52.74900398406375
FOXA,0.0008692814193345431,0.02067638732502474,0.24478616592762492,0.32822747323958096,0.6673997015247063,-0.35135333252400736,50.83665338645418
IP,0.0008471306121199441,0.020232855270721085,0.23786304715380302,0.3211866201545426,0.6646507072788683,-0.4799070160173402,50.67729083665339
MOS,0.001295364088208504,0.03106691283887748,0.38572089862852676,0.49317195224513677,0.6619025042735732,-0.6853431548375392,50.99601593625498
AMGN,0.00064518606455487,0.015566332629334581,0.17648886122613794,0.24710786977517693,0.657959167450845,-0.24859947971076424,50.51792828685259
MAS,0.0007865598419435274,0.01898240322409158,0.21912716941984955,0.3013363093037821,0.6577802742315633,-0.37954776020988956,52.50996015936254
PNC,0.0008683455272575115,0.02098466620669218,0.2444928789771721,0.3331212487716519,0.6568871654863778,-0.4797722010088572,51.07569721115538
MSCI,0.000904683351564787,0.02188041065714363,0.25593101453120526,0.34734075109661644,0.6563589324735217,-0.4374485856404764,52.111553784860554
TXN,0.0007826742265387729,0.01893499057706373,0.21793494970083338,0.3005836568655722,0.6561697570136963,-0.25518430490676425,51.79282868525896
FOX,0.0008222415096124291,0.019943556263632752,0.2301298351802632,0.3165941407907807,0.6544810333658772,-0.3450807740560865,50.83665338645418
ABT,0.0006449185208855876,0.01567497461469182,0.17640959496817943,0.24883250782635036,0.6531279561615138,-0.33876750565336744,51.952191235059765
AMCR,0.0007083597997003284,0.01723561827117895,0.19535531496971315,0.2736069578278831,0.6524200661474965,-0.3371910419557671,50.67729083665339
PSA,0.000655095211528183,0.016017665834899872,0.17942843503725658,0.254272562297285,0.6492402947986685,-0.3792856559126494,52.669322709163346
AMZN,0.0009096861546179307,0.022252611073077598,0.25751393634855435,0.3532492495272329,0.6489494635035192,-0.561452632532826,52.031872509960166
EG,0.0007808175748675997,0.019130292810851764,0.21736568510226828,0.30368398371216343,0.6479302150262002,-0.238247762248054,53.306772908366526
NDSN,0.0007407310224869664,0.018151483751722708,0.20513924682700235,0.28814587160332783,0.6478115290288953,-0.27575214553583294,49.721115537848604
BAC,0.0008384052494172862,0.0206412663805919,0.23514652156070848,0.3276699455309069,0.6447894466208458,-0.46642942398098286,50.199203187250994
EXR,0.0007734887301794594,0.01905145293640364,0.21512118792697832,0.30243243950505166,0.6445048035330482,-0.513648546126866,51.71314741035856
ITW,0.0006235872674889035,0.015434133506500386,0.17010678663228607,0.24500927375981596,0.6413797690011233,-0.2804530605779403,52.98804780876494
EBAY,0.0008276139161394611,0.020593762688132084,0.23179499537895154,0.3269158477912711,0.6379583867720741,-0.535798570496654,52.111553784860554
FDS,0.0006914076702530246,0.01725158971925769,0.19026328081874233,0.2738604967060467,0.6362171068826342,-0.28349745049764685,54.7410358565737
JBHT,0.0007608873796361528,0.019009102106230816,0.2112715904541489,0.30176014091832515,0.6354173188174914,-0.31011547359729363,50.916334661354576
LMT,0.0006123601189477613,0.01538608217132558,0.16680298951323014,0.24424648246159306,0.6317992726839018,-0.307130702243419,52.111553784860554
DOW,0.0008149098882834696,0.020475850710015817,0.227861039657127,0.3250440531671231,0.6317829532535667,-0.40670244957802304,50.0398406374502
KIM,0.001001912748284753,0.025222445942823798,0.2870536508711752,0.400393916528891,0.6305840377311016,-0.3432728961187208,51.474103585657375
SYY,0.0008567235489678991,0.02157947944956597,0.24085654872106677,0.34256361627468335,0.6302313616598342,-0.27329351550665926,50.199203187250994
HPQ,0.0009260954936067433,0.02334802619166523,0.2627199272525824,0.3706384254442121,0.6296596584911478,-0.37860707992206166,53.54581673306773
TYL,0.0007823460613735597,0.019766486643790986,0.21783431228826355,0.31378324771770433,0.6283038017488572,-0.47851996769494376,51.63346613545817
MNST,0.0006384316821342915,0.016145418486997905,0.17448933988420778,0.25630057277796714,0.6277191742260201,-0.2662213058814147,51.71314741035856
WAT,0.0007892143766794675,0.02011124562002037,0.2199423260701785,0.3192561267978654,0.6229544438755484,-0.44266543408325376,50.199203187250994
F,0.0010770506829481047,0.027455471773967392,0.31163009654349993,0.4358421026512266,0.6227410579471206,-0.5642449815395125,49.9601593625498
NSC,0.0007158397797082869,0.018277135251014726,0.19760902443955985,0.29014052731726236,0.6217388041389819,-0.35641978791092543,52.27091633466136
AMD,0.001254572990731831,0.03213492069178707,0.371567492977704,0.5101260513075137,0.6197534763301841,-0.6544994295506882,49.08366533864542
NOC,0.0006410368034074931,0.01651119101514937,0.17526014092595887,0.26210703165341603,0.616317973003846,-0.22281715619220654,51.952191235059765
STE,0.0006747830732220324,0.01741947425302636,0.18529061398777324,0.27652558105800223,0.6149352757938317,-0.3617967347412062,52.031872509960166
XYL,0.0007112369479708907,0.018397322617800693,0.1962216961051806,0.2920484426167466,0.6137054157274489,-0.4669315626762275,52.031872509960166
LKQ,0.0008992935031794197,0.023304785799208565,0.2542278496894752,0.3699520054940131,0.6125712509615823,-0.36521193245334194,51.87250996015936
CSX,0.0006583764739077182,0.017063274774310876,0.18040344133241115,0.27087108963113016,0.6125085982807577,-0.2942926397209099,50.916334661354576
CL,0.00046260916712890886,0.012045147509585352,0.12361431168700587,0.191210788892711,0.6096806084613617,-0.20385700397828677,52.98804780876494
GM,0.0010118145932540704,0.026349268859982383,0.2902659624714843,0.41828167579135067,0.6095827100664452,-0.5895945117801094,51.79282868525896
CDW,0.0007355310371043256,0.019246632518814196,0.20356223432020104,0.30553081932138626,0.6066616184972075,-0.35818846486139977,52.27091633466136
GL,0.0009459990392166329,0.024781286062408172,0.2690633006011902,0.39339072053689855,0.6059923262989912,-0.6162255292440316,53.70517928286852
IPG,0.0008251357654994224,0.02163296749241461,0.23102662175471989,0.34341271263164175,0.6054936385796907,-0.34030500615951287,50.83665338645418
ELV,0.0007275544687319125,0.019111726234711888,0.20114715443125486,0.30338924845317905,0.6043184689477772,-0.34476686399574574,51.15537848605578
LULU,0.0009487019786712849,0.024948895860152056,0.26992718709761365,0.39605144358966743,0.603641023141573,-0.5435076179941083,51.952191235059765
J,0.0006564819735957534,0.017269556308494725,0.17984040467932383,0.27414570746822214,0.6034508396061836,-0.26291644159303695,52.669322709163346
CINF,0.0008035730831862709,0.021228598414930067,0.22436102857090945,0.33699355253018953,0.6009029414436626,-0.4427093577561698,51.79282868525896
PLD,0.0006964682123567547,0.01842248234193513,0.19178108626274537,0.29244784085543485,0.6001411704751197,-0.42058680324722164,52.589641434262944
CRM,0.0009254431118703215,0.024492593520893047,0.2625125448826098,0.3888078685156493,0.5998121002068517,-0.5861724004921022,52.031872509960166
AVY,0.0007188037959659129,0.01905208180453014,0.19850324953354437,0.3024424224770727,0.5989191433524564,-0.31802390256303215,51.63346613545817
CTSH,0.0006985041706128504,0.018515947987012074,0.19239227371153733,0.2939315619734458,0.5988572639584058,-0.43765313270181383,50.83665338645418
STT,0.0008281377893456429,0.02201632687104535,0.23195748828776974,0.3494983541033689,0.5971150377817772,-0.4145415428638355,52.50996015936254
HOLX,0.0006561648406282042,0.017457977844201448,0.1797461803813334,0.27713680661899537,0.5966495098777468,-0.3076308653963129,50.99601593625498
ATO,0.0005795273976527991,0.015461302223525576,0.15719457167819284,0.245440563771952,0.5950153550991574,-0.25525031062906556,53.38645418326693
A,0.0006679374280639274,0.01786872098887126,0.18324899825563246,0.28365715190012103,0.5933932239839212,-0.42734879970506445,52.430278884462155
HBAN,0.0009186426617202335,0.024721975032024824,0.2603528026616708,0.3924491871185145,0.5898800618068027,-0.4417276404749283,48.764940239043824
DHR,0.0006312807360594774,0.017064516563233642,0.17237611120805285,0.270890802419153,0.587257832552164,-0.3664861672663251,52.35059760956175
TMO,0.0006337110642005772,0.017153745189921646,0.17309389017364274,0.2723072629554187,0.5864521806922582,-0.350716616208828,51.952191235059765
MAA,0.0006197274095192268,0.016786442195929514,0.1689699019959534,0.26647650868794287,0.5860603171656286,-0.4539918662584236,50.756972111553786
PPL,0.0005881856523468664,0.015983924107613675,0.15972071154436174,0.2537369289820548,0.5841592904353832,-0.272407249093107,52.35059760956175
WY,0.0008149417455899874,0.02218008666889737,0.22787088898927,0.3520979603025688,0.5832618845965482,-0.33616010518432127,51.474103585657375
AOS,0.0006731969147982365,0.018378944358302587,0.18481725284835604,0.2917566967917734,0.5814626515676232,-0.4268418122498766,50.916334661354576
TDY,0.0006883040581863411,0.01892707429282008,0.18933336891691988,0.30045798974907384,0.5772940929539473,-0.322391169607108,53.70517928286852
HPE,0.0008528489585481644,0.02349731997654551,0.23964660540666283,0.3730083908066969,0.5761745388336686,-0.39516787831209477,51.39442231075697
SRE,0.0006149877437605669,0.016980822757221133,0.16757538317453635,0.2695622044372395,0.574920774784453,-0.279171817619159,52.111553784860554
GPC,0.0007317533015938662,0.020209479917896806,0.20241784028028031,0.320815547932254,0.5747908204268021,-0.3674471315798159,53.46613545816733
MDLZ,0.00046350486194283503,0.012880648958013266,0.12386783960955317,0.2044739632081581,0.571237645013447,-0.25157948223201443,51.952191235059765
MTD,0.0007276382654227643,0.02022295275177487,0.20117250060054648,0.3210294225396338,0.571177686568273,-0.43474125063472024,53.864541832669325
K,0.0005071595996331322,0.014110090515643407,0.13629369531466007,0.22399074288602155,0.5705781295282499,-0.30148634667630925,52.50996015936254
APD,0.0006425584360888712,0.01790827828494127,0.17571059337283113,0.28428510450775746,0.5695856846765498,-0.3176569371639919,52.430278884462155
LDOS,0.0006348636828728804,0.017711634821026664,0.1734344603532596,0.28116348629297133,0.5690128906612767,-0.36862766949365644,52.98804780876494
KHC,0.0005454891146839074,0.015231822245458163,0.1473165468827351,0.2417976820549424,0.5685052715646366,-0.2726999540641395,51.63346613545817
UHS,0.0008595731807622215,0.02401463776097284,0.24174717221421016,0.3812205560450107,0.5682076638241522,-0.44895741440051384,52.031872509960166
INVH,0.0006298888853184755,0.017637170254919173,0.17196523567575772,0.2799813979525308,0.5669376617912592,-0.35413226372020945,50.3585657370518
ENPH,0.0015908757635761147,0.04461994398368603,0.4926933992575466,0.7083196517667955,0.5659883802760453,-0.8426488127027244,51.07569721115538
IVZ,0.0009852835497076574,0.027648753908072143,0.28167679415528735,0.4389103614095046,0.5656996880387453,-0.5344360043999237,51.23505976095617
DVA,0.000802356456689091,0.02254019245004441,0.22398601049097233,0.3578144623581191,0.5650800857883854,-0.5109881987899276,53.06772908366534
POOL,0.000790963488619172,0.022347861211012024,0.22047974144895277,0.35476129859114747,0.5618504609256868,-0.5052003533629053,52.191235059760956
AEE,0.0005510080628794023,0.015587989839417593,0.14891244055136554,0.2474516673270037,0.5611359719072567,-0.2746402506678862,51.79282868525896
C,0.0007903534990061404,0.022365202062268243,0.22029229511100734,0.3550365760708242,0.560981868273246,-0.47798891859625203,50.3585657370518
EFX,0.0007293984697568658,0.020813630936313828,0.2017050366169797,0.330406148026601,0.5563105150329459,-0.49124514181051804,52.82868525896415
CTRA,0.0008430990586707339,0.024102839590592992,0.23660713783933085,0.38262071668314557,0.5552782521208002,-0.33604109600812204,50.99601593625498
MTB,0.0008573919689123431,0.024530876184618806,0.24106539945591976,0.3894155869621101,0.5548385411366014,-0.40706630614131867,51.23505976095617
CPT,0.0005898475828401453,0.016996290507662885,0.1602062257835335,0.26980774736330243,0.5509166891177786,-0.5021735030704091,52.50996015936254
MRK,0.000499042539942992,0.014428577920847925,0.1339729495695765,0.22904657370528603,0.549053050788909,-0.36646891080595045,50.99601593625498
MCHP,0.0009153232342830578,0.026564897704071194,0.25929992883481856,0.4217046775730586,0.5469739068743658,-0.4719524355734781,50.99601593625498
TTWO,0.0007314650354921518,0.021262391866763354,0.20233055999707594,0.3375300069471494,0.5461120053035303,-0.5614043250163611,53.38645418326693
CHRW,0.0006329988899897913,0.018431749676086476,0.17288350959980758,0.29259495522432083,0.5451759076130794,-0.40552314567209213,52.50996015936254
HON,0.0005464426193301432,0.015922159786421253,0.14759211039766273,0.2527564507794236,0.5448072231057229,-0.271300489372581,52.35059760956175
REG,0.0007829701759434703,0.02296398439429337,0.21802571470755083,0.3645419509108109,0.5412504208220145,-0.35716325163040996,50.278884462151396
WDAY,0.0008540659681494312,0.025109904504727106,0.24002652219742449,0.3986073765845305,0.5399413975170506,-0.5592223078328151,52.35059760956175
PNW,0.0005451314815308146,0.016176081253550394,0.14721320764597223,0.25678732910680985,0.5349685041843533,-0.2887297688963465,52.589641434262944
SBUX,0.0006802459939742137,0.020214735137152065,0.18692236884571933,0.32089897195166117,0.534193018565744,-0.43682891371945676,50.278884462151396
ULTA,0.0008395803383432084,0.025005621495355835,0.23551202358499457,0.39695193513193566,0.5329971377823545,-0.44555519362181684,51.55378486055777
CZR,0.001465634987763622,0.043796273197311456,0.44638830098948556,0.6952442833891787,0.5312377616626678,-0.7771361650610499,49.9601593625498
ROK,0.000700617752660974,0.021076156397599154,0.1930270938247598,0.33457361052690193,0.5277035250703648,-0.4509038242022019,51.952191235059765
NTRS,0.0006680133265733407,0.020167957565725272,0.18327161468712938,0.320156401026076,0.5258035065267085,-0.5002603205632046,52.191235059760956
UAL,0.0012424515551453291,0.03752185140622284,0.3673895010583972,0.5956409253095091,0.5256485553505746,-0.5004003141429116,49.48207171314741
IEX,0.000513806807355717,0.0156549293095051,0.13819771902627664,0.24851429847147963,0.5210135442910951,-0.2733457717288187,51.87250996015936
KEYS,0.0006513755270500657,0.019847674680838475,0.17832412444732593,0.31507206785047126,0.5209812279980283,-0.42620111690846696,51.55378486055777
IDXX,0.0007060260450120884,0.021526687694723445,0.19465302230787662,0.3417255731471553,0.5206474941412426,-0.5400135879670397,52.430278884462155
KEY,0.0009605687911506025,0.02929344863986568,0.27372687523900674,0.46501908086716726,0.5205449525179748,-0.6523277135834187,49.64143426294821
PCG,0.0007493486189965004,0.023069546385258304,0.20775725970763292,0.3662176955667753,0.5156382508902719,-0.353354156641823,50.83665338645418
IQV,0.0006666268275439569,0.02057520692607279,0.18285853007020614,0.32662128420049397,0.5143264345196739,-0.39188277301468966,50.756972111553786
JNJ,0.00037794938701920594,0.011698269814845896,0.09990658283160214,0.18570427619889515,0.5128758878273292,-0.18632402540264192,51.07569721115538
FTV,0.0005782016377563742,0.017910725647473646,0.1568082509792088,0.28432395518352954,0.512467592189175,-0.32097134361865387,51.31474103585657
GEN,0.0006378564364060681,0.019762834036604723,0.17431920455302663,0.3137252643761932,0.5123585513393125,-0.4840534713393452,50.0398406374502
EVRG,0.0005278834418400065,0.016411264997635726,0.1422403217076995,0.26052075530233887,0.5106181547389648,-0.2983319344086094,53.306772908366526
NCLH,0.001503687052588531,0.046965072381818566,0.4603038450381678,0.7455474109706393,0.5082562579876394,-0.6920794898739075,49.243027888446214
PEP,0.00040595532617619673,0.012710236836739346,0.10769356373677574,0.2017687546484675,0.5070197433424987,-0.23303466329820843,53.147410358565736
ED,0.0004782594433398025,0.01508359174184885,0.1280523579978503,0.23944459575935778,0.5033372306416739,-0.30389845267927307,52.430278884462155
TFC,0.0007811628571925164,0.024716317231839164,0.21747153142538966,0.3923593723249608,0.5017161660903975,-0.591131249720696,50.67729083665339
EQIX,0.0005850852292377948,0.01853336656291731,0.1588154987713013,0.2942080732936747,0.5011469471837032,-0.4176798310394758,51.79282868525896
ADM,0.0005805110637811937,0.018550347156274082,0.1574812907728751,0.2944776318564927,0.4967738539277288,-0.5092013264238361,53.94422310756972
WST,0.0007638993357521974,0.024639424430680477,0.21219060934230471,0.3911387369480987,0.49215946779287545,-0.5742710875216992,51.55378486055777
TER,0.0008849079848343284,0.028556865750398303,0.24969335412180138,0.4533261899940709,0.4919124839912015,-0.5752117206852977,50.916334661354576
ROST,0.0007003682491057845,0.02266522024031187,0.1929521372334686,0.35979921699823697,0.4905313587036587,-0.46396814831391797,50.756972111553786
T,0.0004933640976801764,0.01603831195536703,0.13235223526423412,0.25460030929905136,0.4883252222186822,-0.3546814286469365,51.15537848605578
EA,0.0005101022073890564,0.01663144624663013,0.13713618312223286,0.2640160242715316,0.4868861903997055,-0.30544549739205995,52.50996015936254
OMC,0.0005946523759151812,0.019493337151601956,0.16161103090228135,0.3094471339552498,0.48425848000355476,-0.29833279682386427,52.031872509960166
MMM,0.0005450097667860688,0.017882218945574496,0.14717803989801137,0.2838714253199867,0.4838192539994951,-0.5407282135357299,50.59760956175299
PODD,0.0008369351333317,0.027584515853346855,0.23468940534244132,0.43789061390444656,0.4816446091845467,-0.6130878709011216,51.23505976095617
HSY,0.00044676028517722947,0.014744793385635332,0.11913766906083101,0.2340663385885271,0.48099010111221596,-0.45251730866916284,50.99601593625498
RVTY,0.0006203615144887973,0.02048917207674757,0.1691565960585777,0.3252555233080973,0.48064088216295336,-0.59006241142798,51.55378486055777
NEE,0.0005602785697304648,0.01851004647449603,0.1515981363237331,0.29383787836658626,0.48050374021531383,-0.44969723219595203,52.191235059760956
AEP,0.00045553380849030985,0.0151566919889345,0.12161362077815485,0.2406050262067538,0.47710773772828113,-0.29560460477751394,52.98804780876494
LNT,0.0004579374928412611,0.015239964056278208,0.12229290952148908,0.24192692929485185,0.4770045589069257,-0.2559379028607951,51.23505976095617
HST,0.0007580606136133628,0.025228146561992768,0.21040970873907283,0.4004844110527321,0.4770005257593265,-0.3124157094106903,50.59760956175299
STZ,0.0005086074913366609,0.017223837819005203,0.13670815843739215,0.27341994894718136,0.468762752353516,-0.3970294256974224,51.952191235059765
RMD,0.0006520403106532282,0.02216088514412894,0.17852141169888847,0.3517931455465857,0.4670760654796625,-0.5399201870337957,53.62549800796813
ADSK,0.0006881789996197891,0.023623896913158478,0.18929591373109478,0.3750177373826627,0.46243441474137653,-0.5199403896552837,52.27091633466136
ECL,0.0005423218103182692,0.01864248954824837,0.14640166667198407,0.2959403469827163,0.4617994727436927,-0.4369998119109926,52.82868525896415
WDC,0.0008503464854479903,0.029277381091380547,0.23886576666498893,0.46476401644234644,0.4610669216029458,-0.6085266425575264,49.9601593625498
LHX,0.0004752000110968586,0.016397327564266397,0.12718340492950997,0.26029950540668023,0.4600485222179571,-0.3815663458083993,50.199203187250994
UPS,0.0005385055452114898,0.018660976040483907,0.14530029842846104,0.29623381094913126,0.4580955730829732,-0.4601215236496069,50.51792828685259
ZTS,0.0005068213324822505,0.01762899460156304,0.13619688707229982,0.27985161347901605,0.4563810592255306,-0.4652384921228542,51.55378486055777
DPZ,0.0005522455322548924,0.019411361172386735,0.14927057830930246,0.308145805628343,0.4516234574228862,-0.478129021496309,50.51792828685259
ZBRA,0.0006845740289808874,0.0241089452706361,0.1882167257639067,0.38271764134901953,0.4507569985410227,-0.6778292906583481,51.71314741035856
TAP,0.0005448123374635173,0.019307692271776367,0.14712099778093646,0.3065001128501039,0.4479368955663333,-0.3111812863059621,51.23505976095617
HAS,0.0006228603036940011,0.0220974728121226,0.16989258218270775,0.35078650598332506,0.44745391813432395,-0.5504637388677165,51.71314741035856
CMS,0.0004161942305835176,0.014840220835136633,0.11055415195019669,0.2355812023863048,0.4452008269108977,-0.28039320059783146,53.62549800796813
ESS,0.0005135689071449636,0.018470883788648383,0.13812952017921099,0.2932161900020289,0.4413786448819054,-0.43869142337544187,52.90836653386454
REGN,0.000523395209786696,0.018859293242972378,0.14094981680271856,0.29938199894007445,0.4405595304100036,-0.44759353034824445,51.31474103585657
TSN,0.0005137484738776425,0.01853158222186233,0.13818099619303026,0.2941797477575611,0.4400867714519222,-0.521106930210769,49.721115537848604
CRL,0.0006656403644065273,0.024249758261320635,0.1825647170329141,0.38495297827733077,0.43574509432577857,-0.6683613145505387,49.64143426294821
AVB,0.0004892900382022674,0.01785741699750191,0.13119085802400443,0.2834777066002067,0.43495868195683185,-0.3835615406315044,51.55378486055777
EIX,0.000482474374569445,0.017618902780666374,0.12925059375740267,0.2796914107888057,0.4347060285069232,-0.42740985485199756,51.952191235059765
CCL,0.0012181768835460127,0.04468451490855621,0.3590606302489543,0.7093446834215871,0.43276644179927753,-0.7962312288960338,48.20717131474104
MKC,0.00043382085174608324,0.01594541320829976,0.11549599908634889,0.25312558740795443,0.43189175681327246,-0.41178807578308674,51.87250996015936
CPAY,0.0005774869263623485,0.021253660909371225,0.15660004046563292,0.33739140729534695,0.4313290211209206,-0.4411123274416293,52.589641434262944
MRNA,0.0012297674682020278,0.04541978238929948,0.36303114766119915,0.7210166928285451,0.4298116882303644,-0.9375193502559636,47.96812749003984
USB,0.0006025966502032348,0.022359785312562126,0.1639374616492335,0.35495058783500416,0.42781829656189624,-0.5213489246316705,49.32270916334661
WYNN,0.0008624326686489094,0.032256426386333,0.24264151614219287,0.512054894411394,0.4244330732339724,-0.6284286178334504,48.764940239043824
ANSS,0.0005694125658214691,0.021360038688330907,0.1542504000852576,0.3390801021842513,0.4231801443454761,-0.512839839413509,50.99601593625498
VRSN,0.00043413693499322245,0.016383366173440977,0.11558481665722642,0.26007787519819636,0.4206528815068186,-0.3884656000240395,51.79282868525896
PPG,0.00048509424889001476,0.01852984547798847,0.1299960198204433,0.29415217780327363,0.4155799614784401,-0.39549031266761625,52.031872509960166
BMY,0.00038153977839598837,0.014616187842807637,0.1009018270307318,0.23202478888724784,0.4143868619249648,-0.47667356469396227,50.11952191235059
CVS,0.00048260487190291806,0.018669517390977313,0.12928771223277513,0.29636940068472845,0.4103541979656273,-0.567888318907035,50.83665338645418
TECH,0.0005896228657610534,0.02281313613296463,0.16014056539011334,0.3621473089997169,0.4102887374261881,-0.6050219585337338,49.721115537848604
GNRC,0.0008424821519335992,0.03264191161667291,0.23641507107995952,0.5181742827328011,0.4097183309978032,-0.8374851741161216,51.15537848605578
BWA,0.0005685314365767269,0.022715029259934783,0.15399427921360842,0.360589910672058,0.3973209393194404,-0.41135172251864105,51.63346613545817
BBY,0.0005957962557317751,0.023869105671622756,0.16194572326178336,0.378910305747811,0.3962432643474615,-0.5259537969624912,51.39442231075697
FE,0.0004316900213717298,0.017547170596366797,0.11489743178524736,0.27855269766486895,0.3905396942755798,-0.4082261354244172,54.26294820717131
DXCM,0.0007245894980361527,0.030319467012915963,0.20025067603203262,0.48130661760121213,0.379376777354849,-0.6069158306033111,52.27091633466136
MDT,0.0003805776621848646,0.015978825436179817,0.10063504376871002,0.25365599008226986,0.3780930654918901,-0.4509987274488302,51.87250996015936
