,Mean Daily Return,Std Dev Daily Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Max Drawdown,Positive Days %
KIM,0.00042743690611743955,0.013611981950533853,0.11370365404628902,0.21608351455087493,0.4984836560321424,-0.20207825697561332,51.39442231075697
FE,0.00036786770313332627,0.011842370964610442,0.09711676312635431,0.18799181103438792,0.49312074116165006,-0.1239828506890136,55.37848605577689
PYPL,0.0006596965227009008,0.021244668509705068,0.1807959118693192,0.3372486573761088,0.4929405057207618,-0.27121222697553216,52.589641434262944
PG,0.00031269674349373853,0.010476763318509816,0.08197412029547713,0.16631346171396455,0.47380157053038896,-0.11764049576256985,55.77689243027888
GNRC,0.0006488369423626635,0.022004332764775137,0.17757105348173585,0.3493079535690321,0.46808813771564495,-0.34539490122923633,52.98804780876494
WBD,0.0009021726264587677,0.030713603596590866,0.25513735167382423,0.4875633418991905,0.4662932635214735,-0.2418079379751802,52.589641434262944
LUV,0.0006103286434861202,0.020904027749361415,0.1662061835684714,0.3318411529464213,0.4634832563498691,-0.19780651203398947,53.38645418326693
HLT,0.0003686344007269271,0.012992223227094491,0.0973286770689965,0.20624514982037448,0.45041480521647,-0.1885014289158342,54.980079681274894
KKR,0.0006596349545524363,0.023325169633836115,0.18077760383522246,0.3702755888371553,0.4489305089467292,-0.35173247849061917,51.39442231075697
GL,0.001139677729369375,0.04136422340797368,0.33247118892987326,0.65663668987689,0.4373785264038904,-0.58618878534959,58.16733067729084
DRI,0.0004990331921423978,0.018250039383843963,0.13397027966656228,0.2897103937607135,0.43407612266666834,-0.19453573119396628,46.613545816733065
CHD,0.0003014599503198745,0.011212103815254216,0.0789155962222492,0.17798663021400685,0.4268180558801883,-0.10827040705596425,52.98804780876494
CTVA,0.00040172954597033895,0.015032686895318866,0.10651508812091182,0.23863650637268027,0.4242261468009622,-0.1253202578306546,48.60557768924303
PAYC,0.0006492181986326775,0.02446990095906096,0.17768412252790378,0.3884476352643373,0.42117127561892215,-0.32411724079189397,52.191235059760956
IRM,0.0004892827399666609,0.01856152434461579,0.13118877860761247,0.2946550642207473,0.4184528468827749,-0.3497549683013478,59.36254980079681
HON,0.00030599593828258134,0.012148749839923794,0.08014920139109138,0.1928554249006447,0.3998382544174558,-0.14088983202335026,50.99601593625498
AMCR,0.0003530899314628034,0.014282095261646708,0.09304016684416538,0.22672123357950694,0.39245844477739794,-0.169134101056027,48.20717131474104
KEY,0.0005003222734707878,0.020923879327717828,0.13433852401007118,0.3321562869832004,0.37958400263853925,-0.22376407086872596,50.59760956175299
TSCO,0.0004048612687044306,0.01693806332466141,0.10738833569096795,0.2688834194887079,0.37943968396236943,-0.14280984194306023,53.78486055776892
CVX,0.00029069992955283895,0.01240438325038087,0.0759949156518902,0.19691347948585702,0.37202319738896766,-0.15330339801899273,56.97211155378486
DD,0.00032690379972479715,0.013993116315633236,0.08585348005871252,0.2221338350277957,0.3708564141988575,-0.18437832596323622,49.00398406374502
LLY,0.000456746762739259,0.019621112279100364,0.12195635425539253,0.31147550122185197,0.36953206193995936,-0.2428054731504522,52.191235059760956
BXP,0.00044540988816943504,0.01954307947742734,0.11875706100833217,0.3102367688978573,0.3617988035958844,-0.2774571091531747,53.38645418326693
FITB,0.0003535868922661826,0.015668246866965135,0.09317701298599568,0.24872570814214004,0.3582416048451154,-0.21949933569134772,51.79282868525896
PKG,0.0003025787812006022,0.013436921424067844,0.07921974250831632,0.21330451484639631,0.35746947464970624,-0.22406620379418907,50.99601593625498
SBUX,0.0005440808453252479,0.02458423557693139,0.14690967659378185,0.3902626410551219,0.3513233361289042,-0.21706264776312545,48.60557768924303
ES,0.00030512682936743125,0.014064849912643748,0.07991273018419753,0.22327257057782335,0.3443860605071119,-0.17239950907300516,49.40239043824701
LDOS,0.0003784634624719266,0.017938142368530592,0.10004902779802127,0.2847591821376186,0.33492438005680775,-0.36862766949365666,54.980079681274894
AMT,0.0003389437667429433,0.016551044049106716,0.08915194057787734,0.2627396789544713,0.3250891892656328,-0.2740840030952659,51.79282868525896
CTRA,0.00031448443016053644,0.015598004257224532,0.08246150336942804,0.24761064128125723,0.3200592510498618,-0.19985353771301018,52.589641434262944
PSA,0.0002930408325521479,0.014635759877855715,0.07662965512139186,0.23233548531157974,0.3178433535630931,-0.2007942274455463,53.78486055776892
CL,0.00022985245288038774,0.011481572641192945,0.05962615536103466,0.1822643152111174,0.317795713652261,-0.2038570039782871,51.39442231075697
PFG,0.0002722013268012594,0.013843341832476931,0.07099208404683188,0.2197562388167468,0.3121400999728524,-0.17221982588099527,50.59760956175299
ACGL,0.00028440480719778375,0.014581967902519064,0.07428983180671289,0.23148156417594956,0.30961433870113736,-0.19309805848972428,52.191235059760956
OTIS,0.000221155416753041,0.011771352106390144,0.05730688785547322,0.18686442161090794,0.2982438526356326,-0.14039814643338777,54.980079681274894
TRMB,0.00034423851344985595,0.018356194020556514,0.09060564309065877,0.29139554637626036,0.29769880311537583,-0.22986554622641675,52.191235059760956
PWR,0.00043770854462587443,0.02394977012731854,0.11658890798351074,0.3801908142842916,0.2901241931722225,-0.338854264947267,53.38645418326693
ADI,0.00038569111353423986,0.021532712553787595,0.10205368108945034,0.341821214819763,0.2843420957996344,-0.17576958351652094,50.59760956175299
PARA,0.0005467697131495351,0.03055467442516316,0.14768665592721053,0.48504041951716287,0.2840711045294801,-0.3032120988801933,51.39442231075697
DAL,0.000403102675527125,0.02262073852867114,0.10689788622278562,0.3590930917168858,0.282884512612468,-0.3624814032961432,47.410358565737056
XOM,0.0002242534366268673,0.012594757485050949,0.05813246677192718,0.1999355767716847,0.2826503763985135,-0.15149563490972828,50.59760956175299
JNJ,0.00018649429335764747,0.010487032224065043,0.04811381298162387,0.1664764755359802,0.28230151902735295,-0.14446254632869993,52.98804780876494
MCD,0.00021104201867523615,0.012051701416828367,0.05461627207719122,0.19131482894479582,0.2779846653784764,-0.13019524891522216,49.800796812749006
ERIE,0.0003066723698676132,0.018037510958994623,0.08033328374255055,0.2863366096086117,0.26989715814639675,-0.3029359288267328,53.38645418326693
JKHY,0.00020688660825493444,0.012266463211817331,0.05351272498857562,0.19472406674874765,0.26774001873899744,-0.10277613147896614,50.199203187250994
PNR,0.00026572300571277036,0.01584836194355742,0.06924554571937991,0.2515849463423593,0.2661613837121054,-0.22899250067173982,49.40239043824701
NOW,0.00038506794274921084,0.02339952409628705,0.1018806958877787,0.37145592933623367,0.2612345473827806,-0.33028306181739686,54.18326693227091
CRWD,0.0004929201314453874,0.030021109386847517,0.13222561779585384,0.47657033711919183,0.2606454146414296,-0.4443707693970673,51.79282868525896
CTSH,0.00021137207502488963,0.0130793864532225,0.05470397406603067,0.20762882313920325,0.2565432009917069,-0.1620969579711965,52.98804780876494
WAT,0.0003494728533142011,0.021705454068566575,0.09204466017088864,0.3445634013549736,0.25559057836340193,-0.2186074641916771,45.0199203187251
MU,0.000557427271192343,0.03597370023079437,0.15077144074133608,0.5710647872968126,0.2459820242207648,-0.4497359026444857,50.199203187250994
EOG,0.00022312528536595262,0.014407255550515113,0.05783175594883505,0.22870809156970778,0.24584863406585028,-0.1370735837139011,56.17529880478087
DLR,0.0002620775855441676,0.017165376966464307,0.06826399764881352,0.2724919116836452,0.24236885105714548,-0.25092911710799826,51.79282868525896
SYK,0.0001669495512813193,0.012030537863357917,0.042965163759975056,0.19097886794874847,0.22029289090865706,-0.11715884584001668,49.800796812749006
TXN,0.00026138710035649034,0.018921038566877983,0.06807818209172312,0.3003621755701267,0.21930041345854073,-0.2061202646105299,51.39442231075697
FIS,0.0001968868438025959,0.014735150931507405,0.050861812114202376,0.23391326937462206,0.21211060309192148,-0.24359884843275093,51.79282868525896
EA,0.0002166952090982142,0.01673467757926319,0.05611943159346677,0.2656547708734728,0.2055569810141243,-0.3054454973920602,53.78486055776892
DOV,0.00018023445796523768,0.01392098094412823,0.046462041991378156,0.2209887215053947,0.20552670334413942,-0.13987632679447992,45.0199203187251
DVA,0.0002422171001207146,0.01922752588542679,0.06293220269814692,0.3052275109193777,0.19997774462257678,-0.21060053463835382,54.980079681274894
RVTY,0.000227096928774754,0.01811518250273203,0.05889078271875814,0.2875696071406656,0.19900721296755308,-0.14517248096569435,45.81673306772908
ROP,0.00014701916077175658,0.011776643721909301,0.03774086512808328,0.1869484234030927,0.198176736877845,-0.12576007993875093,54.581673306772906
EMN,0.0001865839055008306,0.015523059166647585,0.04813747761318532,0.24642092485134637,0.1908082449352613,-0.22667340528861468,49.40239043824701
KLAC,0.00031433842799831306,0.027228125846988697,0.08242169010611189,0.4322330979450121,0.18326519702489852,-0.310153664679506,56.17529880478087
IVZ,0.00021751566653498006,0.01945479185245726,0.056337765024603526,0.3088352463007651,0.1774860500003726,-0.22508839486807597,52.98804780876494
TEL,0.00014439350174547482,0.013513079595330262,0.03705455428257132,0.21451348833519124,0.1696264543654353,-0.1153120879863444,50.199203187250994
PCG,0.0001492102855776577,0.015244089511581668,0.0383139410257316,0.24199241886751904,0.15538086747318622,-0.2982500409446538,55.77689243027888
EMR,0.00015267053524890492,0.01628660740051584,0.03921959114408757,0.25854187729625433,0.14880751731619546,-0.18363654947085084,50.59760956175299
CAT,0.00015902080350819664,0.01714807134039607,0.04088369239213585,0.2722171933864922,0.14721054899412553,-0.21332789828504994,49.800796812749006
UNH,0.0001691752842772482,0.018398855112665837,0.04355021271100412,0.2920727702185385,0.14596421161057824,-0.2590322283191837,53.38645418326693
LHX,0.00011747152705900535,0.012801841500448698,0.03004355340885545,0.20322293360311938,0.14566675273314214,-0.25982723161497645,50.199203187250994
SHW,0.00012172902619340737,0.013870384099228238,0.031149137362854074,0.22018552149301537,0.1393175827036009,-0.1740011102494543,47.01195219123506
NWSA,0.00010344981463795474,0.012623734164269226,0.02641074710841229,0.20039556729387703,0.13008947074430188,-0.13453752067975588,49.40239043824701
NCLH,0.00023715836392780337,0.030008221687735707,0.061578362730614566,0.4763657512382618,0.12545802790073923,-0.36257306910310416,52.191235059760956
EXR,0.00012015822459134323,0.01565061311586387,0.03074109533766589,0.2484457810215691,0.12187718572846168,-0.2146839260744503,52.191235059760956
FAST,0.00011008902211540537,0.01459331187737321,0.028129268418756848,0.2316616441940078,0.11975410806395263,-0.203637179459756,46.21513944223107
SBAC,0.00012343384650293252,0.01651662294454509,0.031592175061482264,0.26219326085933803,0.11863512134824261,-0.2233428156207895,50.199203187250994
SRE,0.00011570519202778658,0.01790248080601164,0.0295852195517039,0.2841930723828838,0.10259823769285627,-0.279171817619159,52.191235059760956
USB,9.655541530332619e-05,0.016364918084020328,0.024629198972606403,0.2597850208575685,0.09366192313982034,-0.22943572744221086,48.20717131474104
HES,8.07481648176163e-05,0.014202110165443267,0.020556142062710725,0.22545150954063164,0.0902568254056069,-0.22340467465645586,57.37051792828686
IFF,8.591981030307522e-05,0.015209244795456416,0.021886942709882007,0.2414392761472867,0.08967800327220407,-0.2501158757511319,49.40239043824701
KEYS,9.640837683566473e-05,0.020188072386822124,0.02459123704186772,0.32047571391180896,0.0758088987962226,-0.2515299046635362,49.00398406374502
HCA,7.238604181286656e-05,0.017314616270980167,0.018407998647366863,0.2748610121971564,0.06636547828674222,-0.28447563625979866,53.78486055776892
STX,7.216345769081201e-05,0.020244337455414103,0.01835088065201873,0.3213688941857752,0.05658665685164985,-0.23423242998332416,51.79282868525896
FDX,7.071064630867916e-05,0.020041222738906413,0.01797814863213998,0.3181445480207948,0.05600939252500548,-0.21954898015681523,53.78486055776892
ETN,7.200412933908572e-05,0.02109426350918536,0.01830999687370749,0.3348610520122147,0.0541867753338711,-0.2648071734741513,54.18326693227091
GWW,4.4140243651476986e-05,0.013508586438692002,0.011185187548778508,0.2144421616847923,0.05187105610566619,-0.21745647994242434,49.40239043824701
PRU,3.975189333363836e-05,0.014689051306186396,0.01006761890043939,0.23318146050982616,0.04296000676114959,-0.17907142395461817,53.38645418326693
MKTX,3.213029404388537e-05,0.018746930484614698,0.008129570977809308,0.2975982954486365,0.02720725966139337,-0.3491905656450517,49.800796812749006
BBY,3.5951953442895885e-05,0.022402528703529545,0.009100892975965502,0.3556291181311525,0.025475676219146277,-0.31215689910356226,47.01195219123506
FCX,3.4793968715590244e-05,0.023259267118678557,0.008806478446763855,0.3692294188418719,0.023746970498263048,-0.3649276619571854,50.99601593625498
DPZ,1.8674270287609756e-05,0.018950891117990837,0.004716962178948236,0.3008360701275994,0.015642792137530743,-0.2437785738258864,47.808764940239044
STLD,1.7560821367602437e-05,0.020831509331823594,0.004435094175914145,0.33068995875675916,0.013382102683955057,-0.27308650198881523,46.613545816733065
MSCI,1.1625402912286813e-05,0.016521901800387175,0.002933879931406924,0.2622770600979287,0.011169873311842162,-0.2096823322820225,52.589641434262944
MHK,3.5474671481877107e-06,0.024971996937488885,0.0008943598371735639,0.396418161823573,0.0022550977917635455,-0.31825445452078893,48.60557768924303
HPQ,-2.37792947804506e-06,0.020859327855253854,-0.0005990594331319876,0.33113156412578415,-0.0018096680998967761,-0.2765938871105287,53.78486055776892
CVS,-2.836752684780413e-05,0.02562851586506632,-0.0071232268557205325,0.4068400767038333,-0.01757107319309304,-0.43328977397573976,52.589641434262944
PFE,-1.7162285861021844e-05,0.014125716115566756,-0.004315594095023134,0.22423879159492177,-0.019287010985995025,-0.19766783957574552,47.808764940239044
JNPR,-1.0748198313653237e-05,0.008358435995327942,-0.0027048956906375876,0.13268605795853022,-0.020413191986509586,-0.11913907545258762,50.59760956175299
ZBRA,-3.29062047739887e-05,0.018079940324027696,-0.008258212105717533,0.287010154897595,-0.028892230680840757,-0.35475288957145346,51.39442231075697
UHS,-5.655936842874973e-05,0.018978991053351393,-0.014152265637065953,0.3012821427725255,-0.047307685456838465,-0.3195559532757808,51.39442231075697
EXPD,-3.9622444913494604e-05,0.012719902031317553,-0.00993536879171164,0.20192218485582938,-0.04944902971077565,-0.1647744385057971,50.199203187250994
CLX,-4.375172204297766e-05,0.01359084079486812,-0.010965115172342443,0.21574790910895472,-0.05110331775805264,-0.1744643595494043,49.00398406374502
GD,-4.461866880180879e-05,0.012339148339963172,-0.011181176144813398,0.19587790738726818,-0.05740261721208614,-0.22547287793672044,52.98804780876494
FSLR,-0.00012774636350293566,0.03492590316283555,-0.03168142552720832,0.5544315244991226,-0.05806322725213424,-0.5755711453555599,47.01195219123506
ITW,-4.2328533811735915e-05,0.011066429169858536,-0.010610325416724908,0.1756741169097399,-0.060719192492300796,-0.12785719342704782,49.00398406374502
EQIX,-6.220556549302912e-05,0.016113123667759265,-0.015554056606153055,0.25578790841591975,-0.061284376581061666,-0.20123838831375218,52.589641434262944
MTD,-7.875822944904911e-05,0.020163588866553284,-0.019652183434739734,0.3200870500767044,-0.062005238313778396,-0.2416647565141785,49.00398406374502
INVH,-5.303960628341476e-05,0.013072671846698981,-0.013277402476100097,0.20752223206512596,-0.06440746444566924,-0.17398202551567543,49.40239043824701
J,-5.493404453434507e-05,0.013105221615357883,-0.01374837530065387,0.2080389436237508,-0.06654224916509587,-0.19896819731490445,53.78486055776892
MTCH,-0.00010757218932080273,0.024413124345176222,-0.026745481545583427,0.3875463344605972,-0.06994825985536046,-0.2165741642367468,48.20717131474104
CAG,-8.093301826142596e-05,0.014956764438683986,-0.02018935557925816,0.23743127473759443,-0.08589904857487597,-0.25310529027245077,50.59760956175299
FRT,-6.68155579415591e-05,0.012152296256951151,-0.016697114929123513,0.19291172252564295,-0.0872809613684039,-0.18625254252688794,51.79282868525896
MAR,-7.82428599865589e-05,0.01419918801635279,-0.019524844355309656,0.22540512186190811,-0.08747450170494511,-0.21885040933025246,52.589641434262944
LIN,-5.237353970047464e-05,0.009263152957437031,-0.013111759661428746,0.1470479944903852,-0.08975390688094408,-0.14860249662856628,49.00398406374502
DELL,-0.00019225145472538492,0.03343507112224833,-0.04729695512468579,0.5307652995433582,-0.09127832326732457,-0.5078686658051643,50.99601593625498
ADSK,-0.00010069024955941365,0.01713178245802745,-0.02505597552677441,0.2719586153951969,-0.09330075038108307,-0.24767641514287442,52.191235059760956
AME,-8.402820609788715e-05,0.013961071080431658,-0.020953360492179662,0.221625132689508,-0.09554470505984278,-0.17264456651188786,50.99601593625498
UBER,-0.00015551846142524187,0.025385117626224928,-0.038435563953835405,0.40297624944668076,-0.09725300767222117,-0.3058836825676897,46.21513944223107
STE,-8.220979070985149e-05,0.013250611156929742,-0.020504581377866704,0.21034693104512375,-0.09848903977799602,-0.17873123429492244,49.40239043824701
HSIC,-0.00010783140673130869,0.017171575928820106,-0.02680906201471378,0.2725903171603258,-0.0996862793196998,-0.15360168153802545,47.808764940239044
QCOM,-0.00015441567117640423,0.023869895109270036,-0.03816826361229675,0.3789228376819528,-0.1026930690546425,-0.3308025507688942,50.199203187250994
SJM,-0.00010144351911450114,0.015404443569588628,-0.02524104436948782,0.2445379606227577,-0.10453905296237766,-0.1785596195185718,47.808764940239044
CF,-0.00013075387489416935,0.019593426286489364,-0.03241512403430369,0.3110359997143599,-0.10593621479053972,-0.22113195131899077,52.98804780876494
WDC,-0.00017132458632658281,0.02545137056577708,-0.04225861888922822,0.40402798225677267,-0.10685842973831589,-0.3315750305490067,47.410358565737056
XYL,-9.852467752165389e-05,0.013783820525560882,-0.024523726791078615,0.2188113673618903,-0.11346859642074077,-0.21244906347845105,52.191235059760956
IT,-0.00010958320594318202,0.013939730223790735,-0.027238632337316826,0.22128635709288622,-0.12479290752701183,-0.18075388264016556,50.99601593625498
HD,-0.00010955862431943797,0.013724483627197972,-0.027232605820703637,0.21786942330206124,-0.12672165240103778,-0.18989804567066915,48.20717131474104
CRM,-0.00018419599301587171,0.023051854211822237,-0.04536066136761985,0.3659368410203909,-0.1268453597363081,-0.29307052586868143,50.199203187250994
UNP,-0.00010575576636625884,0.012938005002238332,-0.02629983587875062,0.2053844621833938,-0.12975885732047374,-0.12359875407849408,48.20717131474104
CPRT,-0.00011603720178665622,0.014110639070861528,-0.028819630519819506,0.22399945093014675,-0.13054217199557405,-0.1802507858545529,50.99601593625498
ROK,-0.00016657206411044433,0.019294855442869054,-0.04111071253067877,0.3062963345086353,-0.1370442784539707,-0.15795897007247994,47.808764940239044
ALLE,-0.00011684571277727412,0.013349419327313476,-0.02901750632265243,0.2119154621231437,-0.1389474808721724,-0.19281429040910192,52.191235059760956
JBL,-0.00022377522208150057,0.024598977049040717,-0.05483679850070733,0.39049665467008354,-0.1444093189791374,-0.34393255899360753,50.59760956175299
PHM,-0.0001845312504490028,0.02017702469605357,-0.0454413254150734,0.32030033725779816,-0.14518209849938757,-0.3204483479286606,48.20717131474104
BDX,-0.00011674083434810662,0.01216116200825045,-0.028991840535989577,0.1930524619643851,-0.15238702452367645,-0.10366660886050483,47.01195219123506
TAP,-0.00016850960193876108,0.0169550293865513,-0.041578863501658736,0.26915274737164063,-0.15777070865241363,-0.26755027381146024,50.99601593625498
SWK,-0.00020809961138698276,0.020401811477779037,-0.05109497016258979,0.323868716792559,-0.16192086283871832,-0.27541156527184774,47.01195219123506
MPWR,-0.00035849285001093964,0.03507462004137435,-0.08639447740932571,0.5567923317573513,-0.16225115370684887,-0.40789528391052177,53.38645418326693
URI,-0.00023240127953667563,0.02212318537348108,-0.05688959884188971,0.35119468024087525,-0.1667597083277969,-0.322171575754849,47.808764940239044
GIS,-0.00014006801902898496,0.01325562422207952,-0.03468384836767302,0.2104265109872786,-0.16774094019663763,-0.219958736260498,54.18326693227091
LRCX,-0.0003018133715242143,0.02845576794728454,-0.07324723131905098,0.45172131212326694,-0.16837144403615692,-0.35917108277929854,49.800796812749006
MAS,-0.00017095613850115046,0.015311526416676113,-0.04216967435032526,0.24306294654792565,-0.17724193470926877,-0.18627371919976676,49.40239043824701
ANSS,-0.0001544536190685613,0.013515472221845935,-0.038177462859720124,0.21455147010363562,-0.18141246940175548,-0.15235532915307237,49.40239043824701
NTAP,-0.00023486060656677696,0.020267982760712268,-0.05747404732160544,0.321744251770734,-0.18395005514193705,-0.32513139944482206,55.37848605577689
CI,-0.00019061549706558391,0.01613412227542625,-0.04690403629518636,0.25612125097851246,-0.18754830017817262,-0.27298648062715736,51.79282868525896
LOW,-0.00017774663481915463,0.014314072717855307,-0.04380760222183433,0.2272288599596374,-0.19712351671518918,-0.20935881880025398,50.199203187250994
CMG,-0.00025033899306414975,0.019341804686592752,-0.06114414812782054,0.3070416306474481,-0.2054621261590478,-0.2891548438033158,52.191235059760956
EG,-0.00019749290549549387,0.014953838444685143,-0.048554742997165334,0.23738482602284278,-0.20965203639459004,-0.18538723562435278,52.191235059760956
CPB,-0.00019918055335726615,0.014905615911567862,-0.04895937474951784,0.23661931704153535,-0.21212764905927048,-0.26895775205714567,50.99601593625498
NVR,-0.0002067854253714527,0.014953524557696704,-0.050780599390229275,0.23737984322137565,-0.2195212806885605,-0.2884184694722385,48.60557768924303
WDAY,-0.0003048053421871196,0.021300787017549744,-0.07394592971468283,0.33813951107033907,-0.22715755987230987,-0.2537657591673702,49.40239043824701
TER,-0.00045292745457642104,0.03053146181932667,-0.10788798275355782,0.48467193082321214,-0.23549479822236855,-0.47486680308529816,52.589641434262944
HPE,-0.0003794722389992363,0.025014984362475776,-0.09121356074036757,0.39710056603968313,-0.24081306451286033,-0.395167878312095,49.40239043824701
INTU,-0.00030559313975716596,0.019647377405639776,-0.07412981245516526,0.31189244717971354,-0.246910343341635,-0.2119581598926179,49.00398406374502
SYY,-0.00020348030688754416,0.012530058257330452,-0.049989512502196076,0.19890850837228646,-0.25779207614230676,-0.14442710384119584,51.39442231075697
EFX,-0.00030154857713931914,0.018448957852659473,-0.07318537006255477,0.29286812655869504,-0.2594691417329051,-0.2258205156200811,49.800796812749006
HSY,-0.00027353394449728297,0.0166602138785242,-0.06661730291904999,0.2644726962703314,-0.2606339141446109,-0.2941676875297987,50.199203187250994
F,-0.0003905288757752478,0.022922059394741595,-0.09374313558322833,0.36387641217562794,-0.27045797254882925,-0.3484163453957292,51.79282868525896
PCAR,-0.00029909978945517906,0.017482539169078805,-0.07261308942808675,0.27752670556396986,-0.2715888072448279,-0.2616260589401669,50.199203187250994
MNST,-0.0002641660345258023,0.015300240754155623,-0.06441065709938665,0.24288379220946674,-0.27408103313493776,-0.260312252256251,49.40239043824701
BA,-0.0003637831255763041,0.020715458366527016,-0.08761207802203652,0.32884770679525677,-0.2787714365978693,-0.28421164071866145,49.40239043824701
MSFT,-0.00024494951197148496,0.013483855316872184,-0.05986785920570381,0.214049567296919,-0.28837842466268193,-0.1851856447335395,53.38645418326693
MDLZ,-0.00022928690735297085,0.012362576604417638,-0.0561489636818755,0.1962498195556464,-0.29442218486506744,-0.2480918277820714,47.410358565737056
NSC,-0.0003147394938839677,0.016789188163705917,-0.07626203641937568,0.2665200995750102,-0.29759238641000657,-0.19759763035760425,48.60557768924303
KHC,-0.0002600017100165077,0.013410247187424274,-0.06342806749603525,0.21288107446696808,-0.30777950124601844,-0.23560598204094663,51.79282868525896
CCI,-0.0002773364933983426,0.014274123164561432,-0.06751152751359579,0.22659468046161513,-0.308430878403703,-0.2874202455312681,52.191235059760956
IR,-0.0003503979837682606,0.017426167146761477,-0.08452824345241361,0.27663182745224923,-0.3191978765525222,-0.2404399435452722,48.20717131474104
AES,-0.0005271894696241166,0.025627258934201935,-0.12443578008971545,0.40682012354493907,-0.32656139324583344,-0.5271200362377385,50.59760956175299
CSGP,-0.00039583865428790654,0.018971064684175087,-0.0949554308455205,0.30115631556268435,-0.33122779010686115,-0.2910058473807331,50.199203187250994
ZTS,-0.0003306535340427179,0.01576646652970058,-0.07996031078446186,0.25028489695086775,-0.3329193714598048,-0.1992824591246547,49.800796812749006
VLO,-0.00041188060814996744,0.019621389921160387,-0.09860822591304508,0.31147990865291786,-0.3332282769141601,-0.3395573471706499,52.191235059760956
PEP,-0.0002508529419326416,0.011566108321190994,-0.0612657667525478,0.18360627752823688,-0.3442961875707319,-0.20215769497647307,49.800796812749006
BWA,-0.00040689851536246293,0.018558323871167518,-0.09747536513530597,0.2946042582798165,-0.3480547989022928,-0.25370824183206075,50.59760956175299
HUBB,-0.0004630755475667474,0.01993113886488269,-0.11016752618326664,0.3163970206966428,-0.3688247055230839,-0.2926565019695486,51.79282868525896
KMX,-0.0004703055378654872,0.020175402230221257,-0.11178804275695309,0.32027458141118015,-0.370048085052202,-0.2284468073291931,48.20717131474104
TECH,-0.0005563106849771665,0.023713278228350006,-0.13084108712235132,0.3764366217737787,-0.3724140652247538,-0.30285847147696143,43.82470119521912
HRL,-0.00034112604894577893,0.014094252198867013,-0.08238597597556552,0.22373931740176434,-0.38421393849152063,-0.20879127210095128,52.191235059760956
MOS,-0.000530275367333364,0.021737593042448544,-0.1251167545384163,0.3450735917486806,-0.38724896880932846,-0.29111586870430106,49.00398406374502
DECK,-0.0006738962904824881,0.027284943012021758,-0.1562331883577135,0.4331350424782752,-0.39207602374980954,-0.4754157115532852,50.199203187250994
SMCI,-0.0017712194828762935,0.07133924819897566,-0.36029175041926087,1.1324754567168127,-0.39413420135288624,-0.8484096025557223,42.62948207171315
MOH,-0.0006717090622430601,0.026865229504580167,-0.15576767821204507,0.42647229710276463,-0.3969089782271672,-0.36459845994361395,45.81673306772908
FDS,-0.0003362087243936045,0.013328640939820492,-0.08124780956858813,0.21158561544743545,-0.40042702509820005,-0.18855724135562013,50.59760956175299
WYNN,-0.0005784545157017959,0.021428548819675687,-0.13568043791430684,0.3401676668032112,-0.4285255542561063,-0.3137926627164549,45.81673306772908
DHI,-0.000580806342171381,0.021106143271066295,-0.13619283092570988,0.3350496373856444,-0.4368403421333149,-0.36080381726988453,48.60557768924303
APTV,-0.0006539511192817462,0.023617719958177,-0.15197875439334785,0.37491968126221886,-0.4395492962764522,-0.3844063830947404,50.59760956175299
NXPI,-0.0006636277988367077,0.023338800155735202,-0.154045514529077,0.3704919666642653,-0.45138416039772244,-0.3056372629113362,51.79282868525896
LVS,-0.0005739680928636638,0.020035911974167334,-0.13470214012934,0.31806024224416773,-0.4547564900947489,-0.29536238360192635,48.60557768924303
DIS,-0.000446401330553657,0.01491967375342194,-0.10641896207108525,0.2368424783626324,-0.4749702674842052,-0.29982970033866174,49.800796812749006
OMC,-0.0004663270063234591,0.015077726793847059,-0.11089666616231542,0.2393514925961674,-0.49097001367683724,-0.2342461156796991,54.581673306772906
EW,-0.000786026238966343,0.02538296127551549,-0.17975852513336044,0.4029420184403811,-0.4915809301452288,-0.3752615917938502,47.410358565737056
COP,-0.0004794329687641009,0.015417298393049556,-0.11382965089136321,0.24474202461890923,-0.49365084854829994,-0.3171804139259453,47.410358565737056
PSX,-0.0005342678785296585,0.01713614100054603,-0.12599701143154074,0.2720278051126941,-0.49493288134166263,-0.3448753686684014,49.800796812749006
AMAT,-0.0008464202180791685,0.026833960470065584,-0.19215754083404768,0.4259759165683885,-0.5007275920062642,-0.4197040357977211,50.199203187250994
LKQ,-0.0005908656405380394,0.01867809455385428,-0.13838104029118192,0.29650555892429015,-0.5021765593730594,-0.3108179657437079,49.00398406374502
ADM,-0.00048625395003585323,0.015345358274513067,-0.11535230402627727,0.24360001064129286,-0.5030213056495813,-0.2995051725012605,49.800796812749006
EIX,-0.0005494035157766181,0.017297366599863435,-0.12932606761555532,0.27458718215732125,-0.504210301762683,-0.4274098548519978,50.99601593625498
CDNS,-0.0007414414704142546,0.02318713423393975,-0.17048372680653312,0.3680843447956605,-0.5076098812301211,-0.28343030102950273,49.40239043824701
PLD,-0.0005281643336897499,0.016389705577370527,-0.1246509633402525,0.2601785101157442,-0.5115618966017087,-0.2302290143990734,48.60557768924303
GPC,-0.0006700364323809715,0.020465844645812768,-0.1554115179935175,0.3248852118222202,-0.5197195034300314,-0.2977536669298878,45.41832669322709
